scenario_id,ID,v_pen,S,depth,qb_fast,qs_fast,qb_ref,qs_ref,res_qb,res_qs,res_qb_norm,res_qs_norm,is_shallow
MC_G0_DENS_HIGH_V_LOW,0.9,25.0,100,6.4,27.957986,83.275348,26.010749,73.112338,-1.947238,-10.16301,-0.1490592760036924,-0.3483237361453104,0
MC_G0_DENS_HIGH_V_LOW,0.9,25.0,100,6.5,28.294298,86.061572,26.391878,75.426217,-1.90242,-10.635355,-0.14562849936933464,-0.3645127367612261,0
MC_G0_DENS_HIGH_V_LOW,0.9,25.0,100,6.6,28.624359,88.821776,26.776252,77.85733,-1.848107,-10.964446,-0.14147088922738563,-0.37579189585403383,0
MC_G0_DENS_HIGH_V_LOW,0.9,25.0,100,6.7,28.820686,91.291804,27.143893,80.242254,-1.676794,-11.04955,-0.12835703681179977,-0.3787087229791582,0
MC_G0_DENS_HIGH_V_LOW,0.9,25.0,100,6.8,29.134619,93.877822,27.519455,82.568939,-1.615164,-11.308882,-0.12363931705689177,-0.38759698454163194,0
MC_G0_DENS_HIGH_V_LOW,0.9,25.0,100,6.9,29.374877,96.329655,27.872568,84.877479,-1.502309,-11.452177,-0.11500037071679532,-0.3925082312855535,0
MC_G0_DENS_HIGH_V_LOW,0.9,25.0,100,7.0,29.676395,98.933149,28.27281,87.651737,-1.403585,-11.281413,-0.10744313941574815,-0.3866555208701236,0
MC_G0_DENS_HIGH_V_LOW,0.9,25.0,100,7.1,29.941262,101.480638,28.524999,89.941659,-1.416263,-11.538978,-0.10841362864262992,-0.39548322084289417,0
MC_G0_DENS_HIGH_V_LOW,0.9,25.0,100,7.2,30.200588,104.045008,28.822304,92.485672,-1.378283,-11.559335,-0.10550629461226473,-0.3961809301137411,0
MC_G0_DENS_HIGH_V_LOW,0.9,25.0,100,7.3,30.458985,106.480146,29.131264,94.90771,-1.327721,-11.572436,-0.10163582006662691,-0.39662994957423947,0
MC_G0_DENS_HIGH_V_LOW,0.9,25.0,100,7.4,30.654453,108.76117,29.409198,97.270515,-1.245255,-11.490655,-0.09532312369621893,-0.3938270138823825,0
MC_G0_DENS_HIGH_V_LOW,0.9,25.0,100,7.5,30.899208,111.007052,29.708301,99.470971,-1.190907,-11.536081,-0.09116283433649573,-0.395383929996618,0
MC_G0_DENS_HIGH_V_LOW,0.9,25.0,100,7.6,31.16054,113.325921,29.967289,101.738664,-1.193252,-11.587257,-0.09134234192736478,-0.39713791976155693,0
MC_G0_DENS_HIGH_V_LOW,0.9,25.0,100,7.7,31.280533,114.514336,30.107092,102.879588,-1.173442,-11.634748,-0.08982590466718748,-0.3987656110216538,0
MC_G0_DENS_HIGH_V_LOW,0.9,25.0,100,7.8,31.363465,115.737021,30.241606,104.133643,-1.121859,-11.603378,-0.0858772735116233,-0.3976904457307726,0
MC_G0_DENS_HIGH_V_LOW,0.9,25.0,100,7.9,31.486207,116.999638,30.391171,105.40736,-1.095036,-11.592278,-0.08382399755858261,-0.3973100079007191,0
MC_G0_DENS_HIGH_V_LOW,0.9,25.0,100,8.0,31.560857,118.48306,30.577619,106.713005,-0.983238,-11.770054,-0.07526596359526595,-0.403403045348972,0
MC_G0_DENS_HIGH_V_LOW,0.9,25.0,100,8.1,31.693404,119.468587,30.758921,107.941721,-0.934482,-11.526866,-0.07153373668677505,-0.3950680980503168,0
MC_G0_DENS_HIGH_V_LOW,0.9,25.0,100,8.2,31.763762,120.32426,30.890077,108.984428,-0.873685,-11.339832,-0.06687978231489217,-0.38865775488759213,0
MC_G0_DENS_HIGH_V_LOW,0.9,25.0,100,8.3,31.861573,120.999182,31.028,110.126638,-0.833573,-10.872543,-0.0638092456475407,-0.372642041989582,0
MC_G0_DENS_HIGH_V_LOW,0.9,25.0,100,8.4,31.98939,121.787147,31.164513,111.288755,-0.824878,-10.498392,-0.0631436514033589,-0.359818510948827,0
MC_G0_DENS_HIGH_V_LOW,0.9,25.0,100,8.5,32.089337,122.646893,31.302145,112.522277,-0.787193,-10.124615,-0.06025889935137596,-0.34700779826378725,0
MC_G0_DENS_HIGH_V_LOW,0.9,25.0,100,8.6,32.186906,123.550925,31.454619,113.97634,-0.732287,-9.574585,-0.05605589560542465,-0.3281562469426722,0
MC_G0_DENS_HIGH_V_LOW,0.9,25.0,100,8.7,32.288145,124.29162,31.667987,115.32134,-0.620158,-8.97028,-0.047472523896872315,-0.3074444917273087,0
MC_G0_DENS_HIGH_V_LOW,0.9,25.0,100,8.8,32.437864,124.897799,31.713149,116.269762,-0.724715,-8.628037,-0.0554762659772539,-0.295714565216405,0
MC_G0_DENS_HIGH_V_LOW,0.9,25.0,100,8.9,32.523539,125.567208,31.791558,117.371797,-0.731981,-8.195411,-0.05603247158717052,-0.2808868808321919,0
MC_G0_DENS_HIGH_V_LOW,0.9,25.0,100,9.0,32.574448,126.137875,31.781404,118.589784,-0.793044,-7.548092,-0.06070678801413706,-0.2587008776148531,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,0.1,2.309892,6.287067,2.082812,4.736262,-0.22708,-1.550805,-0.017382764918781612,-0.05315179180506839,1
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,0.2,2.469896,6.491061,2.221268,4.918337,-0.248628,-1.572723,-0.019032244478716022,-0.05390300228787152,1
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,0.3,2.60519,6.74894,2.369819,5.27051,-0.235372,-1.47843,-0.018017509884020896,-0.05067123433208383,1
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,0.4,2.778887,6.944842,2.506749,5.65662,-0.272138,-1.288222,-0.02083191333216219,-0.04415210651417091,1
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,0.5,2.948923,7.301291,2.672019,5.97407,-0.276904,-1.327221,-0.021196746243924182,-0.04548874569743758,1
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,0.6,3.104677,7.537958,2.834,6.231675,-0.270677,-1.306283,-0.020720075127360623,-0.04477112341945,1
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,0.7,3.270795,7.742958,2.98789,6.4405,-0.282905,-1.302457,-0.021656117268574564,-0.04463999232595585,1
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,0.8,3.429546,7.940424,3.150966,6.708933,-0.278581,-1.231491,-0.02132511904984631,-0.04220772646581322,1
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,0.9,3.585354,8.034248,3.319825,7.056225,-0.265529,-0.978024,-0.020326000467320603,-0.03352048002705705,1
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,1.0,3.759665,8.271993,3.503568,7.291625,-0.256097,-0.980368,-0.019603989551722805,-0.03360081752918729,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,1.1,3.939849,8.594793,3.686108,7.545968,-0.253741,-1.048826,-0.019423639920981877,-0.035947125003944834,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,1.2,4.117943,8.893971,3.86941,7.847672,-0.248533,-1.046299,-0.019024972316186148,-0.03586051541867047,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,1.3,4.313874,9.034944,4.054351,8.148594,-0.259524,-0.886349,-0.019866323246353172,-0.030378440561276608,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,1.4,4.517836,9.300993,4.237141,8.469789,-0.280695,-0.831203,-0.021486943803405864,-0.028488384293156307,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,1.5,4.716149,9.515758,4.439365,8.877938,-0.276783,-0.637819,-0.021187483805333498,-0.02186040327269832,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,1.6,4.908189,9.811011,4.627911,9.227074,-0.280278,-0.583937,-0.021455022837353677,-0.020013668934054395,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,1.7,5.263834,10.263879,4.97698,9.865774,-0.286853,-0.398105,-0.021958333033500362,-0.013644522732746382,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,1.8,5.622953,10.618559,5.340233,10.514011,-0.28272,-0.104548,-0.02164195568891112,-0.0035832445276074622,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,1.9,5.999422,11.146411,5.707045,11.099761,-0.292377,-0.04665,-0.022381190147342835,-0.0015988670965765782,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,2.0,6.391032,11.729954,6.082038,11.69393,-0.308994,-0.036024,-0.02365320619743705,-0.001234674990076627,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,2.1,6.803629,12.502538,6.498146,12.403061,-0.305482,-0.099477,-0.02338436583106942,-0.0034094427045262225,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,2.2,7.239826,13.179953,6.931132,13.109255,-0.308694,-0.070698,-0.023630241473658494,-0.0024230805143359256,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,2.3,7.676139,13.919537,7.317002,13.704402,-0.359138,-0.215135,-0.027491683227943414,-0.007373467798971107,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,2.4,8.129435,14.623519,7.739934,14.351495,-0.389501,-0.272023,-0.029815942921571057,-0.009323228814834954,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,2.5,8.584719,15.335744,8.169052,15.132527,-0.415668,-0.203217,-0.03181900267861597,-0.006964994100000054,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,2.6,9.043291,16.063267,8.593739,16.040363,-0.449552,-0.022903,-0.0344127916803246,-0.000784970056010576,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,2.7,9.517046,16.819866,9.06322,16.942654,-0.453826,0.122788,-0.03473996244508976,0.004208396421317147,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,2.8,10.021836,17.736184,9.522446,17.648752,-0.49939,-0.087432,-0.03822784469257684,-0.0029966162484005012,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,2.9,10.527081,18.606233,9.976885,18.450447,-0.550196,-0.155786,-0.04211699721355455,-0.005339359260606191,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,3.0,11.030805,19.470576,10.465968,19.263937,-0.564837,-0.206639,-0.04323775228302734,-0.007082278627427386,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,3.1,11.541191,20.388848,10.956661,20.247209,-0.58453,-0.141638,-0.04474523330093102,-0.004854455258840587,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,3.2,12.040633,21.287289,11.439338,21.332924,-0.601295,0.045636,-0.04602857861475598,0.001564113586696007,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,3.3,12.577779,22.286517,11.895377,22.422889,-0.682402,0.136372,-0.052237244786447104,0.004673970068474622,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,3.4,13.108085,23.36196,12.434117,23.414342,-0.673967,0.052381,-0.05159155330287337,0.0017952895473907341,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,3.5,13.652581,24.447115,12.946251,24.474263,-0.70633,0.027148,-0.054068911155024726,0.0009304618207472871,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,3.6,14.203772,25.559555,13.470588,25.553611,-0.733184,-0.005944,-0.05612456012952253,-0.0002037227443097788,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,3.7,14.74866,26.791111,13.997925,26.72533,-0.750735,-0.065781,-0.05746807301964732,-0.0022545568377257,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,3.8,15.301418,28.090616,14.504239,27.904758,-0.797179,-0.185858,-0.06102331845688482,-0.006370037316945974,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,3.9,15.858062,29.710199,15.052183,29.158745,-0.805879,-0.551454,-0.06168929544646295,-0.0189003570391327,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,4.0,16.410137,31.232952,15.609117,30.571694,-0.80102,-0.661259,-0.0613173434703296,-0.022663778294000677,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,4.1,16.961965,32.743985,16.142351,31.965361,-0.819614,-0.778624,-0.0627406970501245,-0.026686308557445696,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,4.2,17.533755,34.356717,16.684702,33.296332,-0.849053,-1.060384,-0.06499422539451419,-0.03634326017869793,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,4.3,18.092429,36.143955,17.194142,34.705602,-0.898287,-1.438353,-0.06876304276289227,-0.04929764812352007,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,4.4,18.614038,37.859982,17.725651,36.148518,-0.888387,-1.711464,-0.06800520687819993,-0.05865816670043595,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,4.5,19.157245,39.876419,18.240499,37.597512,-0.916746,-2.278906,-0.07017606221698681,-0.07810649130955935,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,4.6,19.691645,41.846461,18.794499,39.156643,-0.897147,-2.689818,-0.06867577681253376,-0.09218995704135945,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,4.7,20.20307,43.975544,19.338261,40.844253,-0.864808,-3.131292,-0.06620025613828469,-0.10732089493190712,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,4.8,20.780016,46.124724,19.876081,42.554985,-0.903935,-3.569739,-0.06919539196256322,-0.12234808639798882,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,4.9,21.277841,48.423148,20.414286,44.25664,-0.863555,-4.166507,-0.06610434014196959,-0.14280152089937814,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,5.0,21.695105,50.46177,20.947569,45.902063,-0.747536,-4.559707,-0.057223192515088644,-0.1562779312396549,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,5.1,22.174051,52.774623,21.44618,47.575995,-0.727871,-5.198628,-0.05571785487140431,-0.1781761041059315,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,5.2,22.632255,55.224511,21.955747,49.365787,-0.676508,-5.858724,-0.051786064513277746,-0.20080002211197248,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,5.3,23.145171,57.865762,22.512793,51.346826,-0.632377,-6.518936,-0.0484078770963729,-0.22342791586470595,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,5.4,23.529962,60.453628,23.036697,53.23846,-0.493265,-7.215169,-0.03775898158209799,-0.2472903817864809,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,5.5,23.97228,63.124007,23.561185,55.104236,-0.411095,-8.019771,-0.03146894373915152,-0.27486705196096556,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,5.6,24.404822,65.617336,24.094048,56.907208,-0.310774,-8.710128,-0.023789463558523148,-0.29852812574856075,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,5.7,24.778008,68.204985,24.565465,58.830647,-0.212543,-9.374338,-0.01626997095355205,-0.32129304566747025,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,5.8,25.186385,70.866549,25.068788,61.010588,-0.117597,-9.85596,-0.009001942073956144,-0.3378000031977469,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,5.9,25.592067,73.618823,25.585784,63.211999,-0.006282,-10.406824,-0.00048088131592296146,-0.3566801387666335,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,6.0,26.006879,76.136625,26.05943,65.501778,0.052551,-10.634847,0.0040227306642896445,-0.3644953257326074,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,6.1,26.435595,78.901964,26.519393,67.6987,0.083798,-11.203264,0.006414659743984769,-0.38397706717815444,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,6.2,26.837053,81.387,26.958976,69.786013,0.121923,-11.600987,0.009333093390842921,-0.3976084973657584,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,6.3,27.137421,83.948052,27.409551,72.13313,0.27213,-11.814922,0.020831300939528095,-0.40494083675066966,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,6.4,27.552267,86.702478,27.832702,74.817545,0.280435,-11.884933,0.021467041042797785,-0.40734037124795636,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,6.5,27.959651,89.455758,28.213094,77.548751,0.253444,-11.907007,0.019400904844441107,-0.4080969284245872,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,6.6,28.309923,92.233737,28.581829,80.397011,0.271907,-11.836726,0.020814230494852703,-0.4056881400341371,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,6.7,28.669212,94.829643,28.966019,83.244115,0.296808,-11.585528,0.02272037911755211,-0.39707866057163244,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,6.8,29.002804,97.27587,29.318031,85.929599,0.315227,-11.34627,0.024130336608476178,-0.38887840882902325,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,6.9,29.269316,99.66269,29.593969,88.643832,0.324652,-11.018858,0.024851811680519146,-0.37765679524222084,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,7.0,29.580893,102.196043,29.866,91.55613,0.285106,-10.639913,0.021824601792029902,-0.3646689561872967,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,7.1,29.892962,104.756197,30.162294,94.488881,0.269331,-10.267316,0.020617040066674166,-0.35189868644274913,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,7.2,30.123096,107.090822,30.443511,97.512405,0.320415,-9.578417,0.024527473231686674,-0.3282875836782366,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,7.3,30.356475,109.467984,30.746456,100.399741,0.389982,-9.068244,0.029852763028696012,-0.3108020783564411,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,7.4,30.641142,111.7547,31.030806,103.253807,0.389664,-8.500893,0.029828420421490743,-0.29135687265205057,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,7.5,30.887148,113.875392,31.292986,105.887565,0.405838,-7.987827,0.031066525229471953,-0.2737722135786924,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,7.6,31.13617,116.206911,31.535783,108.703151,0.399612,-7.50376,0.030589930661987657,-0.2571814569047688,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,7.7,31.285829,117.3767,31.681169,110.045003,0.39534,-7.331697,0.030262912995381024,-0.2512842249811192,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,7.8,31.359314,118.562765,31.823237,111.438163,0.463924,-7.124602,0.03551295504747596,-0.24418631755634906,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,7.9,31.503752,119.619119,31.961078,112.95565,0.457326,-6.663469,0.03500788422250625,-0.22838159342246594,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,8.0,31.728148,121.045078,32.102808,114.575722,0.37466,-6.469356,0.028679878036245898,-0.2217286268904666,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,8.1,31.874866,122.060871,32.24177,116.128052,0.366904,-5.93282,0.028086163377490966,-0.20333956458545457,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,8.2,32.02302,122.990133,32.350222,117.690795,0.327202,-5.299338,0.02504701183263687,-0.1816278062559042,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,8.3,32.085301,123.72731,32.447586,119.239424,0.362286,-4.487885,0.027732659729459725,-0.15381632711081625,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,8.4,32.305488,124.630219,32.532331,120.914462,0.226843,-3.715757,0.01736462278699655,-0.12735266036814785,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,8.5,32.447212,125.462318,32.613249,122.66995,0.166037,-2.792367,0.012709979473400308,-0.09570468848587889,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,8.6,32.593587,126.571178,32.693634,124.50838,0.100047,-2.062798,0.0076585057329106206,-0.07069967522152139,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,8.7,32.809455,127.463906,32.78573,126.253557,-0.023725,-1.210348,-0.0018161269054874658,-0.04148307808375709,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,8.8,32.941055,128.231592,32.827109,128.069837,-0.113946,-0.161754,-0.008722461385571117,-0.005543904573197167,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,8.9,33.064015,128.959796,32.838172,129.85656,-0.225844,0.896763,-0.01728815025681396,0.030735366647959315,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,10,9.0,33.161977,130.140722,32.859292,131.684614,-0.302685,1.543892,-0.023170258056374016,0.05291485786640529,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,100,0.1,3.417892,17.521903,2.082812,4.736262,-1.33508,-12.785641,-0.10219914474091489,-0.4382109475571374,1
MC_G0_DENS_HIGH_V_REF,0.9,50.0,100,0.2,3.498298,16.919212,2.221268,4.918337,-1.277031,-12.000875,-0.09775554723884358,-0.4113141300670621,1
MC_G0_DENS_HIGH_V_REF,0.9,50.0,100,0.3,3.595968,16.639929,2.369819,5.27051,-1.226149,-11.369419,-0.09386057698784196,-0.3896718102099161,1
MC_G0_DENS_HIGH_V_REF,0.9,50.0,100,0.4,3.706823,16.142811,2.506749,5.65662,-1.200075,-10.486192,-0.0918646362951684,-0.3594003720725519,1
MC_G0_DENS_HIGH_V_REF,0.9,50.0,100,0.5,3.862046,16.093499,2.672019,5.97407,-1.190028,-10.119429,-0.09109554769582458,-0.3468300549676919,1
MC_G0_DENS_HIGH_V_REF,0.9,50.0,100,0.6,4.016669,16.01683,2.834,6.231675,-1.18267,-9.785155,-0.09053229957061586,-0.33537325539982393,1
MC_G0_DENS_HIGH_V_REF,0.9,50.0,100,0.7,4.170447,15.980269,2.98789,6.4405,-1.182557,-9.539769,-0.09052364952465927,-0.3269629745560825,1
MC_G0_DENS_HIGH_V_REF,0.9,50.0,100,0.8,4.336059,15.917863,3.150966,6.708933,-1.185093,-9.208931,-0.09071777798966732,-0.3156239393471392,1
MC_G0_DENS_HIGH_V_REF,0.9,50.0,100,0.9,4.502725,15.845297,3.319825,7.056225,-1.1829,-8.789072,-0.09054990585884608,-0.30123382701484464,1
MC_G0_DENS_HIGH_V_REF,0.9,50.0,100,1.0,4.680247,15.76502,3.503568,7.291625,-1.176679,-8.473395,-0.09007369403675809,-0.29041441504386917,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,100,1.1,4.86652,15.893399,3.686108,7.545968,-1.180412,-8.347431,-0.09035945174964259,-0.28609716542000696,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,100,1.2,5.081451,16.057082,3.86941,7.847672,-1.212041,-8.209409,-0.09278062257761574,-0.28136664378220005,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,100,1.3,5.235941,16.002031,4.054351,8.148594,-1.18159,-7.853437,-0.09044962656501304,-0.26916617394077325,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,100,1.4,5.422484,16.08125,4.237141,8.469789,-1.185343,-7.611461,-0.09073691525948278,-0.26087276634031853,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,100,1.5,5.597789,16.218328,4.439365,8.877938,-1.158424,-7.34039,-0.08867629059483295,-0.2515821660673044,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,100,1.6,5.805971,16.417357,4.627911,9.227074,-1.178059,-7.190282,-0.09017933176613945,-0.24643741275255804,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,100,1.7,6.087351,13.205473,4.97698,9.865774,-1.110371,-3.3397,-0.08499787768906314,-0.1144638036963944,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,100,1.8,6.465921,13.91203,5.340233,10.514011,-1.125688,-3.398019,-0.08617037993611694,-0.11646261034602462,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,100,1.9,6.773295,13.316333,5.707045,11.099761,-1.06625,-2.216572,-0.0816204557629509,-0.07597007584122058,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,100,2.0,7.169387,14.139384,6.082038,11.69393,-1.087349,-2.445454,-0.08323556478629675,-0.08381470389692561,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,100,2.1,7.497529,14.111413,6.498146,12.403061,-0.999382,-1.708352,-0.07650177193086931,-0.05855150701330741,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,100,2.2,7.92432,14.897061,6.931132,13.109255,-0.993188,-1.787806,-0.0760276269339214,-0.061274687855566695,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,100,2.3,8.30854,15.322643,7.317002,13.704402,-0.991539,-1.618241,-0.0759013975022186,-0.0554630715805183,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,100,2.4,8.754871,16.158706,7.739934,14.351495,-1.014938,-1.80721,-0.07769256940786669,-0.06193973431091443,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,100,2.5,9.172539,16.600824,8.169052,15.132527,-1.003487,-1.468297,-0.07681600590123923,-0.050323939149026796,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,100,2.6,9.623158,17.430542,8.593739,16.040363,-1.029419,-1.390178,-0.0788010766246576,-0.047646513667409095,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,100,2.7,10.061841,18.044869,9.06322,16.942654,-0.998621,-1.102215,-0.07644351808155105,-0.03777696241914583,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,100,2.8,10.553384,19.017915,9.522446,17.648752,-1.030938,-1.369163,-0.07891735467605634,-0.046926252316186016,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,100,2.9,11.027576,19.704496,9.976885,18.450447,-1.050691,-1.254048,-0.08042942863871574,-0.04298083782910322,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,100,3.0,11.522964,20.531588,10.465968,19.263937,-1.056997,-1.267651,-0.08091214713254098,-0.04344706267614997,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,100,3.1,12.00014,21.295197,10.956661,20.247209,-1.043479,-1.047988,-0.07987735667907926,-0.0359184036614597,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,100,3.2,12.502904,22.151663,11.439338,21.332924,-1.063566,-0.818739,-0.0814149980342121,-0.02806119716578802,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,100,3.3,13.034132,23.030351,11.895377,22.422889,-1.138754,-0.607462,-0.0871705702057523,-0.02081995721801932,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,100,3.4,13.576034,24.083413,12.434117,23.414342,-1.141917,-0.669072,-0.08741269494345756,-0.02293155854320867,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,100,3.5,14.10006,24.880237,12.946251,24.474263,-1.153809,-0.405974,-0.08832301659403952,-0.013914222307943832,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,100,3.6,14.640553,25.724716,13.470588,25.553611,-1.169965,-0.171105,-0.089559743518594,-0.00586439773975853,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,100,3.7,15.179498,26.613225,13.997925,26.72533,-1.181573,0.112105,-0.0904483252306656,0.0038422507151493527,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,100,3.8,15.709274,27.546781,14.504239,27.904758,-1.205035,0.357977,-0.0922443197283072,0.012269188566585074,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,100,3.9,16.261075,28.694568,15.052183,29.158745,-1.208891,0.464177,-0.0925394929779409,0.015909053210881596,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,100,4.0,16.819396,29.888724,15.609117,30.571694,-1.210278,0.682969,-0.0926456665508771,0.02340785985170009,0
MC_G0_DENS_HIGH_V_REF,0.9,50.0,100,4.1,17.380722,31.073802,16.142351,31.965361,-1.238371,0.891559,-0.09479615983458034,0.03055700642565311,0
